"","logFC","logCPM","PValue","FDR"
"Solyc06g066440.2.1",1.74601845322129,6.36719259387428,1.70564642584842e-06,1.6961090011005e-05
"Solyc08g015940.2.1",1.74513519221666,1.6834254990984,3.19401966118929e-06,2.94509666589001e-05
"Solyc04g014760.2.1",1.74487317164633,7.56700013554154,8.70171794680983e-06,7.18855280582515e-05
"Solyc09g061440.2.1",1.74237379051998,6.85978442702713,2.69787839833544e-09,4.94740434342232e-08
"Solyc05g025570.1.1",1.74235408734857,0.503801488661753,0.00265454445443443,0.00987320109098252
"Solyc03g097390.2.1",1.74068730196017,4.92243033269946,1.09675022491046e-05,8.84377747264352e-05
"Solyc08g048290.2.1",1.74028394284138,4.85805483391576,1.37733741225662e-09,2.65972201806222e-08
"Solyc02g094050.2.1",1.73996243145777,3.13807524443591,8.86767210716567e-08,1.19315698422573e-06
"Solyc02g033070.1.1",1.73972537303021,2.43402635716479,3.14797182606875e-05,0.000222962709669167
"Solyc11g013860.1.1",1.73926566038047,3.71525085143503,4.60158324988771e-08,6.59368652939875e-07
"Solyc05g005520.1.1",1.73889389106831,3.76323211374772,0.000110167618391004,0.000656285467023637
"Solyc10g055370.1.1",1.73888092523406,1.9563453880101,3.72638815201862e-05,0.000257646385158105
"Solyc08g082760.2.1",1.73877402114056,3.93417627730819,2.58536865673433e-05,0.000187837452905055
"Solyc04g063350.2.1",1.73789638151922,6.28391337824152,1.94619944220692e-09,3.66265475009588e-08
"Solyc09g092330.1.1",1.73686894013993,7.47062584706587,1.94989422412675e-07,2.44841397896507e-06
"Solyc07g041340.1.1",1.73685562122665,5.31597636790708,2.73166484455669e-05,0.000197004474061537
"Solyc07g032080.2.1",1.73652951301206,4.65561924513529,1.43831077905119e-06,1.45422157700368e-05
"Solyc08g077350.2.1",1.73631224338783,6.30635917611861,2.86575281448291e-06,2.68007473813685e-05
"Solyc02g062690.2.1",1.73616414183262,4.99710278883738,2.75223598454923e-09,5.03501162053779e-08
"Solyc02g067490.2.1",1.73594233038876,4.84675732953721,7.40577631088839e-07,8.09799401087181e-06
"Solyc09g009720.1.1",1.73502823525149,7.16037204872053,8.13839782660864e-06,6.7597025539547e-05
"Solyc01g099370.2.1",1.73480496950362,6.72794396063433,8.88523140839634e-06,7.31394249837644e-05
"Solyc04g007820.2.1",1.73429781061849,4.24209042297764,3.12880890490145e-08,4.6518473809037e-07
"Solyc11g065890.1.1",1.7336821837222,3.54528360079333,1.8555511278197e-05,0.000140674813031434
"Solyc04g014880.2.1",1.73302903749871,3.51938142231115,5.09048681012119e-07,5.81867752421476e-06
"Solyc06g083370.2.1",1.73270916478076,4.9116967858235,6.36947550461564e-09,1.08965054102452e-07
"Solyc09g008670.2.1",1.73160837731578,11.4111553681171,3.7448346435613e-06,3.3903019557198e-05
"Solyc05g007000.2.1",1.7315682623504,0.911923417889159,0.00096175593174787,0.00422189874286795
"Solyc04g074960.2.1",1.73106932234528,3.21122503323605,1.66748894413281e-08,2.63275043822098e-07
"Solyc02g080180.1.1",1.73059140579459,5.21808976505793,1.80371900104607e-06,1.78281420090469e-05
"Solyc02g093670.2.1",1.72863473482613,2.78881130408165,5.37261176734224e-05,0.00035458310286133
"Solyc02g070770.2.1",1.72858762168771,6.18938064413879,1.52214798287416e-09,2.89789185685611e-08
"Solyc06g083290.1.1",1.72751411328531,1.45645220956051,3.39919049350494e-05,0.000237964080291415
"Solyc07g045440.1.1",1.72731846166353,7.0112731159138,1.96454978311071e-08,3.03902471843175e-07
"Solyc12g041960.1.1",1.72712220669509,2.85995623185995,2.96568688618477e-05,0.000211883596561709
"Solyc01g066710.2.1",1.72419537388578,6.48061109731083,2.63443189735689e-08,3.97347154222645e-07
"Solyc08g081520.1.1",1.72360162799211,5.88185739900681,4.32409674723359e-07,5.0354874862074e-06
"Solyc06g068960.1.1",1.72325662940634,6.66067674911504,2.05843076373635e-05,0.000154530584508947
"Solyc08g007800.2.1",1.72320885218637,5.77954502699716,2.39566867696213e-07,2.95161305683073e-06
"Solyc03g114090.1.1",1.72275372567221,3.65372667408602,3.78839525025845e-07,4.46606245817982e-06
"Solyc03g044670.1.1",1.7226629138983,3.49666501733897,2.86765755033953e-06,2.68007473813685e-05
"Solyc11g072030.1.1",1.72154581088725,5.45431958183005,3.59930314500176e-08,5.27996996245768e-07
"Solyc05g006650.2.1",1.72023207271238,9.14433044784004,2.1982166699144e-09,4.0932864143268e-08
"Solyc06g053550.2.1",1.72017400511978,0.914802016200252,4.71259118870242e-05,0.00031583860490804
"Solyc00g009760.2.1",1.71944008852327,2.26880108899128,0.000549672601324515,0.00261945142230696
"Solyc03g006010.2.1",1.71897881000268,3.62342570613955,1.73149297496706e-08,2.72442937851298e-07
"Solyc10g054170.1.1",1.71846392022591,0.539462920633488,0.000925282295841543,0.00409390571820652
"Solyc04g081530.1.1",1.71782831609359,5.42198855289617,5.47464981393171e-10,1.12137447661971e-08
"Solyc04g016390.1.1",1.71620410482049,2.19883818274448,0.000322622805375888,0.00165059986131317
"Solyc09g089650.1.1",1.7160043307323,3.4783088005593,5.50463396423572e-08,7.73311743867309e-07
"Solyc03g093290.2.1",1.71581476025146,1.77915901916415,0.0014180382138762,0.00585936863554284
"Solyc08g081040.2.1",1.715330102315,4.30885827622293,3.76667776460866e-06,3.40470270283243e-05
"Solyc06g008500.2.1",1.71510212904771,6.3912258216453,5.23279979362832e-06,4.55754214372161e-05
"Solyc09g008060.2.1",1.71459412407813,7.63959381089688,5.54399904503368e-07,6.27453784371572e-06
"Solyc10g086180.1.1",1.71454994347032,10.1374941679083,1.00383181364649e-05,8.18659994200642e-05
"Solyc06g075280.2.1",1.71334870964049,3.8409129282552,4.50877889084433e-05,0.000304312547573357
"Solyc10g006850.2.1",1.71270555079071,4.47908918307637,4.88632542827068e-06,4.28178730519319e-05
"Solyc06g083900.2.1",1.71266091324547,4.80154976789165,5.30213355266705e-05,0.000350637779855102
"Solyc04g072130.1.1",1.71180309864449,6.29009156949208,2.06487247662672e-07,2.58148444066996e-06
"Solyc03g111280.1.1",1.71176647560801,1.92911077882724,1.36961843378768e-06,1.39274895786894e-05
"Solyc08g069110.2.1",1.71070520677414,7.79291106710758,1.78284437130799e-06,1.76522368244181e-05
"Solyc12g035710.1.1",1.71063370095909,4.68411833129372,5.31169314254166e-07,6.03843173355046e-06
"Solyc08g005210.2.1",1.71019660350874,3.92549530598288,0.000113207765194892,0.000672127158730855
"Solyc06g062750.2.1",1.7101257198446,5.04681644139217,8.73709492252301e-08,1.17904526245647e-06
"Solyc02g071720.2.1",1.70865417557148,2.7525416335486,3.11678384187286e-08,4.63697393751007e-07
"Solyc00g008580.1.1",1.70826995592624,2.99204894117519,0.00259095404521136,0.00968613834549052
"Solyc07g053420.2.1",1.70605899006919,1.68554894798127,4.05952386558176e-06,3.63078116960277e-05
"Solyc12g007150.1.1",1.70603975370741,5.43936013042867,1.87806740559287e-06,1.84754478352084e-05
"Solyc05g008020.2.1",1.70589778304742,5.92913274781103,1.70479129807508e-05,0.000130583028945377
"Solyc06g073990.1.1",1.70538935705695,2.94967893940344,4.78638389911595e-08,6.82438987132499e-07
"Solyc05g006730.2.1",1.70519948443485,1.52350899287464,4.30329541892806e-06,3.82494770265899e-05
"Solyc06g076710.1.1",1.70430334241758,0.630825604037485,0.000150990429200545,0.000858669171117924
"Solyc12g055770.1.1",1.70340267070833,3.83962265975592,6.8737180254562e-08,9.48225888286173e-07
"Solyc12g005290.1.1",1.70321471830087,6.52078169239187,2.88842543533261e-06,2.69801986612237e-05
"Solyc04g025440.2.1",1.70230305941897,2.89247193070645,1.7716855692557e-07,2.24305952783086e-06
"Solyc06g063150.2.1",1.70219267545905,5.24635864740323,3.68683347269491e-06,3.34306903941083e-05
"Solyc06g060910.1.1",1.70127892989844,7.48313931417309,1.36831957221494e-07,1.77448384998208e-06
"Solyc04g078530.1.1",1.69985410669948,0.0441606493387235,0.00164947676255069,0.00665037722489903
"Solyc07g021410.1.1",1.69976074572343,1.36759091291448,0.000881807336167825,0.00393427228606559
"Solyc06g082680.2.1",1.69962837543416,6.48275602073651,1.82118197360421e-05,0.000138481059517581
"Solyc08g079080.2.1",1.69847997499444,7.94723381723866,2.45296741460708e-07,3.01573019606114e-06
"Solyc03g013450.1.1",1.69781221864857,1.88981333281464,4.45422323813677e-06,3.94381842169416e-05
"Solyc05g054560.2.1",1.6978090868453,4.9870885033555,2.57314978887787e-09,4.74141600856605e-08
"Solyc05g053320.1.1",1.69689123673033,4.28208717653366,7.09208500855057e-07,7.81457839486833e-06
"Solyc11g066400.1.1",1.69645781091422,2.72448435384695,1.35623381710616e-07,1.76080135813426e-06
"Solyc12g006510.1.1",1.69556269759357,0.35031059074305,0.00210065431447988,0.00813901547517025
"Solyc02g066990.2.1",1.69441690928662,9.13170810161207,2.75651795123458e-07,3.33705954191412e-06
"Solyc06g076980.2.1",1.69434863775031,5.51491434466747,3.49097255944854e-06,3.1843499596942e-05
"Solyc06g072070.1.1",1.69433905259104,1.42797666634034,0.000180235993031898,0.000999466743085515
"Solyc01g104020.2.1",1.69412487018587,5.732661718732,1.27043532434195e-08,2.05246878702314e-07
"Solyc12g099000.1.1",1.69394954426305,8.6979599434993,1.87184893364367e-08,2.91330301131068e-07
"Solyc07g005130.2.1",1.69372078834418,6.52086472090408,3.08459673836543e-05,0.000219218506117848
"Solyc10g084410.1.1",1.69370997425256,4.3332774512432,2.60065806824918e-07,3.17518343500289e-06
"Solyc06g075810.2.1",1.69350256818952,6.42216210810989,1.70586308219342e-05,0.000130621511911213
"Solyc03g005110.2.1",1.69333605399792,4.49911064935212,2.49883933740138e-05,0.000182044691137901
"Solyc06g007880.1.1",1.69299617655872,5.14328813458084,4.61779148995271e-05,0.000311029813772769
"Solyc08g067030.2.1",1.6925426714824,8.90184646769825,3.15120897645713e-08,4.68211691249372e-07
"Solyc02g091830.2.1",1.69228334699379,5.75161046010288,9.14120755739581e-06,7.49762039950723e-05
"Solyc11g019920.1.1",1.69188404800347,5.2226974242883,5.36661229212056e-06,4.65993386046699e-05
"Solyc06g083440.2.1",1.69146698805427,6.44927373886588,2.54899198486044e-06,2.42238712198357e-05
"Solyc04g071400.2.1",1.69106074998742,3.57688834515505,1.40956494419767e-07,1.81974279036797e-06
"Solyc11g071790.1.1",1.69017271154523,4.54683743074892,1.13405920013525e-07,1.49348175145251e-06
"Solyc09g083340.1.1",1.6897861795524,3.14269124395623,2.24838165946276e-05,0.000166066077429926
"Solyc06g082770.2.1",1.6891683916939,0.406600294318948,0.000474180330532852,0.00230714124342612
"Solyc05g008110.2.1",1.68848843211115,6.68727996511179,5.35375545480338e-09,9.33296364424972e-08
"Solyc06g072770.2.1",1.68675675423373,6.08744338720465,1.05237257074511e-05,8.53091135882109e-05
"Solyc03g026000.2.1",1.68637199419229,3.19774335318881,5.97253039864466e-06,5.12591918725429e-05
"Solyc10g055560.1.1",1.68512028443598,4.16944169930467,0.000100613067548703,0.000606932522386219
"Solyc01g087850.2.1",1.68510301705906,5.8386007239727,1.07201327152708e-05,8.67786043122889e-05
"Solyc02g089990.1.1",1.68303256352781,3.3467572663016,1.95415710523364e-05,0.000147322767503007
"Solyc03g095730.2.1",1.68232168630947,6.86837342280726,1.13098917166157e-05,9.08127811371178e-05
"Solyc11g051200.1.1",1.68127393259001,3.16883438164603,0.000397318580174572,0.00198063571225225
"Solyc09g092750.2.1",1.68123505661688,2.38181088095606,3.32635089851352e-06,3.05605991040444e-05
"Solyc04g077420.2.1",1.68074427384927,5.42187068340553,1.11207013330984e-06,1.16280769955611e-05
"Solyc03g113290.2.1",1.68028538322502,3.29993724548686,1.21802350910013e-07,1.59763735404609e-06
"Solyc02g084400.2.1",1.67992299862509,3.47500242883824,1.58330094349689e-07,2.02579514471623e-06
"Solyc08g081220.1.1",1.67990081980887,7.20711479381029,6.16481402507144e-07,6.88879681194173e-06
"Solyc01g096090.2.1",1.67959369096874,5.66314151687908,5.40501941847015e-05,0.000356311926664148
"Solyc02g093310.2.1",1.67948240165165,5.85036090620273,1.49360990447496e-07,1.91745410288529e-06
"Solyc01g049980.2.1",1.67623558069711,4.28673697403934,3.65947491371189e-05,0.00025370811119814
"Solyc06g082460.1.1",1.6744515162413,0.606645409192069,0.000332237790248519,0.00169261984145931
"Solyc10g081720.1.1",1.674139865706,6.77067681127511,1.46919084676067e-05,0.000114524999033424
"Solyc06g076870.2.1",1.67277119035117,8.13522365173932,3.30077030455063e-05,0.00023206549664939
"Solyc12g006240.1.1",1.67246805948456,3.12160219808479,0.00109009254800722,0.00467348404855795
"Solyc02g080830.1.1",1.67246236077041,0.21527588970873,0.000235690214365441,0.0012571423407946
"Solyc05g014120.1.1",1.67123415660758,3.58233156886093,7.12592222676876e-09,1.20690468116012e-07
"Solyc01g005440.2.1",1.6707408523004,8.01467938361557,1.19278744756269e-08,1.93794170216258e-07
"Solyc00g068970.2.1",1.67057775578091,6.76193385372706,0.000709654594137603,0.00325864412412145
"Solyc04g008490.1.1",1.6699981639836,6.34421099865008,3.5318777352855e-06,3.21654653136899e-05
"Solyc12g099990.1.1",1.66989431072857,6.93345609704605,1.68062167770791e-05,0.000128903851248068
"Solyc11g069210.1.1",1.66982415987419,2.57258493311572,4.96590979549799e-05,0.000330690672332422
"Solyc06g034030.2.1",1.66861175130451,5.77036645308338,2.75385704530351e-05,0.0001984178218477
"Solyc08g079040.1.1",1.66795233311833,7.10146962684617,2.82328862912238e-07,3.40531358783894e-06
"Solyc04g054830.2.1",1.66756701584903,4.35947008363594,6.59841684414687e-06,5.60645484524346e-05
"Solyc05g014480.2.1",1.66685321849367,1.0888907214036,0.000327675640923858,0.00167160482064359
"Solyc01g091290.2.1",1.66666753999638,0.968887501659662,4.10902478000683e-05,0.000280718098505469
"Solyc10g080010.1.1",1.66626217343042,2.34479502012119,9.25114507589909e-07,9.88958616897488e-06
"Solyc03g120380.2.1",1.6640214976328,2.4717824054636,0.000241961509866884,0.00128474693943161
"Solyc01g105270.2.1",1.66381574601472,4.12606047618489,2.21324780222383e-05,0.000164105099647114
"Solyc12g017530.1.1",1.66261097157767,3.10717594348187,3.90950865131113e-08,5.71261388342221e-07
"Solyc10g047340.1.1",1.66229353689982,4.50114409038774,2.9613364307962e-06,2.76050463465647e-05
"Solyc03g098740.1.1",1.66189332147833,4.26997090838181,4.7257156957301e-07,5.45335230260283e-06
"Solyc12g040640.1.1",1.66065150153672,1.63719514292125,3.29681788552042e-05,0.000231858672936002
"Solyc01g022750.2.1",1.65758391257574,6.58682390713625,2.10663546498553e-06,2.04175429667228e-05
"Solyc04g016420.2.1",1.65722868066596,2.28316319922828,0.000447772272706816,0.00219260271252232
"Solyc09g092130.2.1",1.65722720252348,8.98969777072174,1.05747226124376e-06,1.11345353592372e-05
"Solyc06g082500.2.1",1.65709822493661,6.22848618922299,1.95205952154132e-05,0.000147213009479551
"Solyc10g079110.1.1",1.65652836379275,2.86732887149776,3.12335694252165e-07,3.7435418665593e-06
"Solyc02g085380.2.1",1.65637348932824,5.74264136158409,6.01537923182947e-05,0.000389387175387697
"Solyc08g076360.2.1",1.65599630474293,7.13518189373228,1.8034296526284e-08,2.82213367400737e-07
"Solyc01g010740.2.1",1.65586983344437,6.71456347200909,1.95410053893461e-06,1.91413409324077e-05
"Solyc06g059840.2.1",1.65510046146152,6.42683690487433,1.17630692030168e-07,1.54645599189919e-06
"Solyc02g068450.2.1",1.65385428377164,6.16191963225087,1.74293120932956e-05,0.000133193154141337
"Solyc02g083490.2.1",1.65323972095919,0.914210258695392,0.000129373990177637,0.000753100408187054
"Solyc12g096790.1.1",1.65264796073927,4.49733109497252,2.4034502559057e-05,0.000175933479006805
"Solyc02g092450.2.1",1.65152097540726,7.81330957717722,3.85236761711065e-07,4.53213839815053e-06
"Solyc07g054140.2.1",1.65092746916965,5.16165636693153,1.52585668025664e-06,1.53327543152727e-05
"Solyc08g074750.2.1",1.65091380654519,6.58875884076255,6.34336095112921e-06,5.41380370460771e-05
"Solyc05g055760.2.1",1.65056242155465,6.00964538785427,2.59597421196477e-05,0.000188343593917406
"Solyc01g016380.2.1",1.65031474146154,3.84350396155974,8.92072240689122e-05,0.000547779156146926
"Solyc06g036100.2.1",1.65022146888554,3.57499811526975,2.89357734162714e-08,4.32807698074201e-07
"Solyc06g063120.2.1",1.64983485584801,4.2428227990244,3.14570076126866e-07,3.76450292979991e-06
"Solyc11g007860.1.1",1.6496369051113,5.12119267512028,9.29549073987407e-08,1.24515050873082e-06
"Solyc02g083860.2.1",1.64939995860539,8.15006175003531,1.36062944508828e-08,2.18740014714577e-07
"Solyc02g067340.2.1",1.64862546495949,4.89844749735093,1.20085132371097e-08,1.94966243575749e-07
"Solyc11g027760.1.1",1.64800869013292,5.04062913274502,0.0016976006938972,0.00681327108444639
"Solyc08g080240.2.1",1.64770856060351,6.6518029892286,1.35998179019845e-05,0.000106999962022836
"Solyc08g081790.1.1",1.64631427205595,2.36428834603833,1.24242790105337e-05,9.84543643456485e-05
"Solyc03g007240.2.1",1.64618242566419,7.83718207085886,2.44010529436523e-06,2.3295237435719e-05
"Solyc03g005930.2.1",1.64602487791656,5.66477142163091,8.70550333126956e-05,0.000537409296072216
"Solyc01g073740.2.1",1.64473291835151,6.360530855885,4.88548864332633e-05,0.000326092507903839
"Solyc12g006500.1.1",1.64402659048225,7.54109615397059,4.86802501760681e-06,4.2690123061513e-05
"Solyc01g009440.1.1",1.64402214253082,-0.0751019426916861,0.00251336272319932,0.00944301576038578
"Solyc12g032930.1.1",1.64336956642387,2.06808807565277,3.30272379866761e-05,0.000232131699342015
"Solyc08g007390.2.1",1.64330146942702,4.77173919681296,8.7852960536352e-05,0.000541492414740583
"Solyc03g113360.2.1",1.64310987889779,6.4872534569428,2.84194060821877e-05,0.000203995492782061
"Solyc10g051270.1.1",1.64291792333832,6.05158848058289,2.24730127626904e-05,0.000166041197339359
"Solyc12g098450.1.1",1.64289204629551,4.86768542732995,3.9722556967661e-05,0.000272266262143744
"Solyc01g068630.2.1",1.6424696125982,3.24139597572013,8.15067265884035e-07,8.82835606546064e-06
"Solyc10g007380.1.1",1.6419901142981,6.70583002323254,2.6489169877679e-07,3.21868668518979e-06
"Solyc05g012770.2.1",1.64193537640529,6.0637392668025,1.82074254332551e-06,1.79886540423904e-05
"Solyc12g005880.1.1",1.64164967879702,1.02193452151958,0.000250987248407997,0.0013267047156055
"Solyc01g090700.2.1",1.64102449208988,5.59893413971474,5.23094540256698e-09,9.13961298402811e-08
"Solyc07g043170.2.1",1.64064638937852,4.12161663197659,1.30191648878024e-08,2.10037033538027e-07
"Solyc11g005880.1.1",1.64060862257806,3.88139520112798,4.43491440613285e-05,0.000300033534034485
"Solyc12g006520.1.1",1.64008142499925,2.63578885556845,7.76242384067053e-05,0.000486684245227719
"Solyc08g075520.2.1",1.6392893514693,6.45495799349363,1.40689404366195e-06,1.42622873423105e-05
"Solyc06g082030.2.1",1.63923133402061,2.3594610272521,2.49569878999429e-06,2.37765057895594e-05
"Solyc06g083030.2.1",1.63824011949153,4.75078616472674,5.65137314952142e-09,9.79539394154589e-08
"Solyc12g036650.1.1",1.63822221191438,2.5798959343761,3.12746839075428e-06,2.88953895901305e-05
"Solyc04g014730.2.1",1.63800055079848,4.70383191706367,1.37264078244347e-07,1.77908204463478e-06
"Solyc08g008290.2.1",1.63731461364475,8.66215559962676,1.96895210304493e-06,1.92621450729014e-05
"Solyc05g014230.2.1",1.63330133468714,2.4243854395781,8.9130793351537e-07,9.56831787682551e-06
"Solyc03g121070.2.1",1.63287033351522,6.44582500613583,2.46370160202009e-07,3.02730468408907e-06
"Solyc02g084580.1.1",1.63285906479369,1.9089845710283,8.80488884701513e-07,9.46102833908075e-06
"Solyc04g074420.1.1",1.63250991250454,0.535115545023232,0.00131943877234453,0.00550650261530944
"Solyc10g005670.1.1",1.63066767852249,5.04957743589584,4.32030457457091e-06,3.83264142479626e-05
"Solyc07g063250.2.1",1.62920209801386,3.14419039593102,0.00142843924168197,0.0058906749314086
"Solyc03g116850.2.1",1.62837974535492,5.80134951706244,9.68456836153909e-07,1.0285818647318e-05
"Solyc06g066680.2.1",1.62813686036233,4.05691896361925,3.91328157274574e-08,5.71448711396308e-07
"Solyc10g054910.1.1",1.62807875705078,8.47603901047,0.000157691881822309,0.000891695701475373
"Solyc05g052290.1.1",1.62757903244112,2.87906780943881,0.000177846474022506,0.000988126897687165
"Solyc12g036260.1.1",1.62744494302464,4.79584901659816,7.83374404815173e-07,8.53342460629862e-06
"Solyc01g008650.2.1",1.62731257265134,1.84212098092105,0.000749752958560246,0.00342426490589899
"Solyc11g050710.1.1",1.62729077363645,2.79376797955635,1.14635064765436e-06,1.19267257178406e-05
"Solyc02g071110.2.1",1.62667136245868,3.73846326987942,3.36158801401622e-08,4.96256052957182e-07
"Solyc07g054450.2.1",1.62656241570412,5.53763579942275,6.37572663128887e-08,8.86995419335343e-07
"Solyc11g012270.1.1",1.62604227916305,5.22364321082905,4.31366049444352e-06,3.83032379019442e-05
"Solyc04g080230.2.1",1.62548645779565,5.88302509952059,1.97261254859683e-08,3.04944100251752e-07
"Solyc01g080920.2.1",1.62467920737477,1.95509759365441,0.000696006254213288,0.00320495372900583
"Solyc07g062560.2.1",1.6239172920336,11.1090586897877,0.000217828797446866,0.00117609094898295
"Solyc07g064590.2.1",1.62382644758842,5.43675120315546,4.84731389497601e-08,6.90268330630941e-07
"Solyc08g063010.2.1",1.6235176074116,3.72657532190789,1.45960957838341e-05,0.00011385550267832
"Solyc01g067520.2.1",1.62335488064526,5.88910282878047,7.44542464907654e-07,8.1374695985929e-06
"Solyc08g041810.1.1",1.62299034700685,4.19408665168543,9.20135525105347e-05,0.000562602054409428
"Solyc07g049280.2.1",1.62235675273903,6.36282749846339,1.76375160767756e-05,0.000134604875687728
"Solyc06g072530.2.1",1.62209911549832,4.86845640136263,3.24542393226655e-05,0.000229086985938852
"Solyc03g111160.2.1",1.62160055956705,3.3265981243878,0.000144330173480084,0.000827149265502523
"Solyc02g068240.2.1",1.62119971484427,3.56341171892899,2.34435663491781e-08,3.56643803459214e-07
"Solyc03g098750.2.1",1.62109887832536,5.68686378726019,1.28306458666529e-06,1.31817217566898e-05
"Solyc12g096950.1.1",1.62106294226702,2.6221287610937,3.85762006648466e-06,3.47322064149233e-05
"Solyc07g053030.2.1",1.61806507524563,6.97386421536097,5.48260564710825e-08,7.71161595035625e-07
"Solyc07g063540.2.1",1.61795296486926,3.0958389868721,0.00037851488279975,0.00189472178186975
"Solyc03g117840.2.1",1.61794323849925,3.74479564972194,1.37355868469009e-07,1.77926650397941e-06
"Solyc03g114160.1.1",1.61671077619133,4.24030054254311,4.74525154061173e-06,4.17731448937735e-05
"Solyc08g006510.2.1",1.6160706582136,4.58826056243806,2.1111623801689e-05,0.000157708160740654
"Solyc07g051920.1.1",1.61563797684431,1.05688130120506,0.000615285778844344,0.00288773957701884
"Solyc08g075780.2.1",1.61531612336994,4.28438004156853,3.44880808131361e-05,0.000240996363671689
"Solyc03g120420.2.1",1.61494547556508,3.61217957485863,1.07586506031989e-06,1.12958445532259e-05
"Solyc02g065150.1.1",1.61362581003484,4.79757044548586,4.65470654146122e-05,0.00031287319885046
"Solyc06g072390.2.1",1.61290283558843,0.708609649771663,0.000167454078704575,0.00093811087168783
"Solyc05g053560.2.1",1.61272017250789,7.28494235369318,6.61071215888579e-07,7.33347909269821e-06
"Solyc08g007200.2.1",1.61252613227026,3.17804763277836,0.000210497344198106,0.00114188214075402
"Solyc11g069770.1.1",1.61244024889348,1.48542632558878,5.02399085654609e-06,4.39738169553696e-05
"Solyc06g011330.1.1",1.61239103968204,0.292448744322136,0.00200186430237751,0.0078223077773535
"Solyc04g011400.2.1",1.6117854535256,6.1822123794154,8.02676549018495e-07,8.71884598060288e-06
"Solyc10g081660.1.1",1.61160524283837,6.60995581549725,8.28458278565092e-07,8.95226630643513e-06
